,rule_id,rule,len_l,len_r,count_lhs,count_rhs,support,confidence,lift,rpf,conviction,lhs,rhs,itemset
2276,8472,"{('WHEELS_OFF', 'WHEELS_OFF_2'), ('WHEELS_ON', 'WHEELS_ON_2'), ('ARRIVAL_TIME', 'ARRIVAL_TIME_2'), ('SCHEDULED_DEPARTURE', 'SCHEDULED_DEPARTURE_2'), ((('ARRIVAL_TIME', 'ARRIVAL_TIME_2'), ('SCHEDULED_DEPARTURE', 'SCHEDULED_DEPARTURE_2')}",2,2,13755,13180,0.12604,0.9163213376953835,6.952362197992288,0.11549314140312615,10.375404741343445,"(('WHEELS_OFF', 'WHEELS_OFF_2'), ('WHEELS_ON', 'WHEELS_ON_2'))","(('ARRIVAL_TIME', 'ARRIVAL_TIME_2'), ('SCHEDULED_DEPARTURE', 'SCHEDULED_DEPARTURE_2'))","['SCHEDULED_DEPARTURE,SCHEDULED_DEPARTURE_2', 'WHEELS_OFF,WHEELS_OFF_2', 'ARRIVAL_TIME,ARRIVAL_TIME_2', 'WHEELS_ON,WHEELS_ON_2']"
2277,8482,"{('CANCELLATION_REASON', 4), ('CANCELLED', 0.0), ('DEPARTURE_TIME', 'DEPARTURE_TIME_3'), ('ARRIVAL_TIME', 'ARRIVAL_TIME_3'), ((('ARRIVAL_TIME', 'ARRIVAL_TIME_3'),)",3,1,19796,19745,0.14309,0.7228227924833299,3.6607890224529243,0.10342871337643968,2.895440084323285,"(('CANCELLATION_REASON', 4), ('CANCELLED', 0.0), ('DEPARTURE_TIME', 'DEPARTURE_TIME_3'))","(('ARRIVAL_TIME', 'ARRIVAL_TIME_3'),)","['CANCELLATION_REASON,4', 'ARRIVAL_TIME,ARRIVAL_TIME_3', 'CANCELLED,0.0', 'DEPARTURE_TIME,DEPARTURE_TIME_3']"
2278,8483,"{('ARRIVAL_TIME', 'ARRIVAL_TIME_3'), ('CANCELLED', 0.0), ('DEPARTURE_TIME', 'DEPARTURE_TIME_3'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",3,1,14309,98425,0.14309,1.0,1.016002032004064,0.14309,15750000.000000041,"(('ARRIVAL_TIME', 'ARRIVAL_TIME_3'), ('CANCELLED', 0.0), ('DEPARTURE_TIME', 'DEPARTURE_TIME_3'))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'CANCELLED,0.0', 'DEPARTURE_TIME,DEPARTURE_TIME_3', 'ARRIVAL_TIME,ARRIVAL_TIME_3']"
2279,8493,"{('ARRIVAL_TIME', 'ARRIVAL_TIME_3'), ('CANCELLED', 0.0), ('DIVERTED', 0.0), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",3,1,19697,98425,0.19697,1.0,1.016002032004064,0.19697,15750000.000000041,"(('ARRIVAL_TIME', 'ARRIVAL_TIME_3'), ('CANCELLED', 0.0), ('DIVERTED', 0.0))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'DIVERTED,0.0', 'CANCELLED,0.0', 'ARRIVAL_TIME,ARRIVAL_TIME_3']"
2280,8500,"{('CANCELLATION_REASON', 4), ('CANCELLED', 0.0), ('SCHEDULED_ARRIVAL', 'SCHEDULED_ARRIVAL_3'), ('ARRIVAL_TIME', 'ARRIVAL_TIME_3'), ((('ARRIVAL_TIME', 'ARRIVAL_TIME_3'),)",3,1,19677,19745,0.17596,0.8942420084362454,4.528954208337531,0.15735082380444174,7.588551754291237,"(('CANCELLATION_REASON', 4), ('CANCELLED', 0.0), ('SCHEDULED_ARRIVAL', 'SCHEDULED_ARRIVAL_3'))","(('ARRIVAL_TIME', 'ARRIVAL_TIME_3'),)","['CANCELLATION_REASON,4', 'CANCELLED,0.0', 'SCHEDULED_ARRIVAL,SCHEDULED_ARRIVAL_3', 'ARRIVAL_TIME,ARRIVAL_TIME_3']"
2281,8501,"{('ARRIVAL_TIME', 'ARRIVAL_TIME_3'), ('CANCELLED', 0.0), ('SCHEDULED_ARRIVAL', 'SCHEDULED_ARRIVAL_3'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",3,1,17596,98425,0.17596,1.0,1.016002032004064,0.17596,15750000.000000041,"(('ARRIVAL_TIME', 'ARRIVAL_TIME_3'), ('CANCELLED', 0.0), ('SCHEDULED_ARRIVAL', 'SCHEDULED_ARRIVAL_3'))","(('CANCELLATION_REASON', 4),)","['SCHEDULED_ARRIVAL,SCHEDULED_ARRIVAL_3', 'CANCELLED,0.0', 'CANCELLATION_REASON,4', 'ARRIVAL_TIME,ARRIVAL_TIME_3']"
2282,8511,"{('CANCELLATION_REASON', 4), ('CANCELLED', 0.0), ('SCHEDULED_DEPARTURE', 'SCHEDULED_DEPARTURE_3'), ('ARRIVAL_TIME', 'ARRIVAL_TIME_3'), ((('ARRIVAL_TIME', 'ARRIVAL_TIME_3'),)",3,1,20033,19745,0.13742,0.6859681525482954,3.4741359966993937,0.09426574352318674,2.5556325065654133,"(('CANCELLATION_REASON', 4), ('CANCELLED', 0.0), ('SCHEDULED_DEPARTURE', 'SCHEDULED_DEPARTURE_3'))","(('ARRIVAL_TIME', 'ARRIVAL_TIME_3'),)","['CANCELLATION_REASON,4', 'CANCELLED,0.0', 'SCHEDULED_DEPARTURE,SCHEDULED_DEPARTURE_3', 'ARRIVAL_TIME,ARRIVAL_TIME_3']"
2283,8522,"{('CANCELLATION_REASON', 4), ('CANCELLED', 0.0), ('WHEELS_OFF', 'WHEELS_OFF_3'), ('ARRIVAL_TIME', 'ARRIVAL_TIME_3'), ((('ARRIVAL_TIME', 'ARRIVAL_TIME_3'),)",3,1,19814,19745,0.1443,0.7282729383264358,3.688391685623884,0.1050897850005047,2.9535151637219625,"(('CANCELLATION_REASON', 4), ('CANCELLED', 0.0), ('WHEELS_OFF', 'WHEELS_OFF_3'))","(('ARRIVAL_TIME', 'ARRIVAL_TIME_3'),)","['CANCELLATION_REASON,4', 'ARRIVAL_TIME,ARRIVAL_TIME_3', 'CANCELLED,0.0', 'WHEELS_OFF,WHEELS_OFF_3']"
2284,8523,"{('ARRIVAL_TIME', 'ARRIVAL_TIME_3'), ('CANCELLED', 0.0), ('WHEELS_OFF', 'WHEELS_OFF_3'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",3,1,14430,98425,0.1443,1.0,1.0160020320040641,0.1443,15750000.000000041,"(('ARRIVAL_TIME', 'ARRIVAL_TIME_3'), ('CANCELLED', 0.0), ('WHEELS_OFF', 'WHEELS_OFF_3'))","(('CANCELLATION_REASON', 4),)","['WHEELS_OFF,WHEELS_OFF_3', 'CANCELLED,0.0', 'CANCELLATION_REASON,4', 'ARRIVAL_TIME,ARRIVAL_TIME_3']"
2285,8524,"{('ARRIVAL_TIME', 'ARRIVAL_TIME_3'), ('CANCELLATION_REASON', 4), ('WHEELS_OFF', 'WHEELS_OFF_3'), ('CANCELLED', 0.0), ((('CANCELLED', 0.0),)",3,1,14430,98425,0.1443,1.0,1.0160020320040641,0.1443,15750000.000000041,"(('ARRIVAL_TIME', 'ARRIVAL_TIME_3'), ('CANCELLATION_REASON', 4), ('WHEELS_OFF', 'WHEELS_OFF_3'))","(('CANCELLED', 0.0),)","['CANCELLATION_REASON,4', 'WHEELS_OFF,WHEELS_OFF_3', 'CANCELLED,0.0', 'ARRIVAL_TIME,ARRIVAL_TIME_3']"
2286,8533,"{('CANCELLATION_REASON', 4), ('CANCELLED', 0.0), ('WHEELS_ON', 'WHEELS_ON_3'), ('ARRIVAL_TIME', 'ARRIVAL_TIME_3'), ((('ARRIVAL_TIME', 'ARRIVAL_TIME_3'),)",3,1,19887,19745,0.19464,0.9787298235027908,4.956848941518312,0.1904999728465832,37.73123191404024,"(('CANCELLATION_REASON', 4), ('CANCELLED', 0.0), ('WHEELS_ON', 'WHEELS_ON_3'))","(('ARRIVAL_TIME', 'ARRIVAL_TIME_3'),)","['CANCELLATION_REASON,4', 'WHEELS_ON,WHEELS_ON_3', 'CANCELLED,0.0', 'ARRIVAL_TIME,ARRIVAL_TIME_3']"
2287,8544,"{('CANCELLATION_REASON', 4), ('DEPARTURE_TIME', 'DEPARTURE_TIME_3'), ('DIVERTED', 0.0), ('ARRIVAL_TIME', 'ARRIVAL_TIME_3'), ((('ARRIVAL_TIME', 'ARRIVAL_TIME_3'),)",3,1,19732,19745,0.14297,0.7245590918305291,3.669582637784397,0.10359021335901077,2.9136920961374475,"(('CANCELLATION_REASON', 4), ('DEPARTURE_TIME', 'DEPARTURE_TIME_3'), ('DIVERTED', 0.0))","(('ARRIVAL_TIME', 'ARRIVAL_TIME_3'),)","['CANCELLATION_REASON,4', 'DIVERTED,0.0', 'DEPARTURE_TIME,DEPARTURE_TIME_3', 'ARRIVAL_TIME,ARRIVAL_TIME_3']"
2288,8555,"{('CANCELLATION_REASON', 4), ('DEPARTURE_TIME', 'DEPARTURE_TIME_3'), ('SCHEDULED_ARRIVAL', 'SCHEDULED_ARRIVAL_3'), ('ARRIVAL_TIME', 'ARRIVAL_TIME_3'), ((('ARRIVAL_TIME', 'ARRIVAL_TIME_3'),)",3,1,13872,19745,0.13089,0.9435553633217993,4.778705309302604,0.12350196150519033,14.21835683622345,"(('CANCELLATION_REASON', 4), ('DEPARTURE_TIME', 'DEPARTURE_TIME_3'), ('SCHEDULED_ARRIVAL', 'SCHEDULED_ARRIVAL_3'))","(('ARRIVAL_TIME', 'ARRIVAL_TIME_3'),)","['CANCELLATION_REASON,4', 'DEPARTURE_TIME,DEPARTURE_TIME_3', 'SCHEDULED_ARRIVAL,SCHEDULED_ARRIVAL_3', 'ARRIVAL_TIME,ARRIVAL_TIME_3']"
2289,8556,"{('ARRIVAL_TIME', 'ARRIVAL_TIME_3'), ('DEPARTURE_TIME', 'DEPARTURE_TIME_3'), ('SCHEDULED_ARRIVAL', 'SCHEDULED_ARRIVAL_3'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",3,1,13089,98425,0.13089,1.0,1.016002032004064,0.13089,15750000.000000041,"(('ARRIVAL_TIME', 'ARRIVAL_TIME_3'), ('DEPARTURE_TIME', 'DEPARTURE_TIME_3'), ('SCHEDULED_ARRIVAL', 'SCHEDULED_ARRIVAL_3'))","(('CANCELLATION_REASON', 4),)","['SCHEDULED_ARRIVAL,SCHEDULED_ARRIVAL_3', 'DEPARTURE_TIME,DEPARTURE_TIME_3', 'CANCELLATION_REASON,4', 'ARRIVAL_TIME,ARRIVAL_TIME_3']"
