,rule_id,rule,len_l,len_r,count_lhs,count_rhs,support,confidence,lift,rpf,conviction,lhs,rhs,itemset
1090,2618,"{('DIVERTED', 0.0), ('SCHEDULED_DEPARTURE', 'SCHEDULED_DEPARTURE_2'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",2,1,19823,98425,0.1953,0.9852191898299955,1.000984698836673,0.19241330777379811,1.0655707470211326,"(('DIVERTED', 0.0), ('SCHEDULED_DEPARTURE', 'SCHEDULED_DEPARTURE_2'))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'DIVERTED,0.0', 'SCHEDULED_DEPARTURE,SCHEDULED_DEPARTURE_2']"
1091,2621,"{('DIVERTED', 0.0), ('SCHEDULED_DEPARTURE', 'SCHEDULED_DEPARTURE_3'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",2,1,20279,98425,0.19973,0.9849104985452931,1.0006710678641535,0.1967161738744514,1.043771989651463,"(('DIVERTED', 0.0), ('SCHEDULED_DEPARTURE', 'SCHEDULED_DEPARTURE_3'))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'DIVERTED,0.0', 'SCHEDULED_DEPARTURE,SCHEDULED_DEPARTURE_3']"
1094,2628,"{('CANCELLATION_REASON', 4), ('SCHEDULED_TIME', 'SCHEDULED_TIME_0'), ('DIVERTED', 0.0), ((('DIVERTED', 0.0),)",2,1,20428,99711,0.20398,0.9985314274525161,1.0014255472841673,0.20368044057176424,1.9678959933272566,"(('CANCELLATION_REASON', 4), ('SCHEDULED_TIME', 'SCHEDULED_TIME_0'))","(('DIVERTED', 0.0),)","['CANCELLATION_REASON,4', 'SCHEDULED_TIME,SCHEDULED_TIME_0', 'DIVERTED,0.0']"
1096,2633,"{('DIVERTED', 0.0), ('SCHEDULED_TIME', 'SCHEDULED_TIME_2'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",2,1,19981,98425,0.19685,0.9851859266302988,1.0009509033581903,0.1939338496571743,1.0631781376913476,"(('DIVERTED', 0.0), ('SCHEDULED_TIME', 'SCHEDULED_TIME_2'))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'DIVERTED,0.0', 'SCHEDULED_TIME,SCHEDULED_TIME_2']"
1097,2636,"{('DIVERTED', 0.0), ('SCHEDULED_TIME', 'SCHEDULED_TIME_3'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",2,1,19581,98425,0.19288,0.98503651498902,1.0007991008270458,0.1899938430110822,1.052562216347375,"(('DIVERTED', 0.0), ('SCHEDULED_TIME', 'SCHEDULED_TIME_3'))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'DIVERTED,0.0', 'SCHEDULED_TIME,SCHEDULED_TIME_3']"
1098,2639,"{('DIVERTED', 0.0), ('SCHEDULED_TIME', 'SCHEDULED_TIME_4'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",2,1,19942,98425,0.19739,0.9898204793902317,1.0056596183797122,0.19538066442683782,1.5472239859372394,"(('DIVERTED', 0.0), ('SCHEDULED_TIME', 'SCHEDULED_TIME_4'))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'DIVERTED,0.0', 'SCHEDULED_TIME,SCHEDULED_TIME_4']"
1100,2645,"{('DIVERTED', 0.0), ('TAIL_NUMBER', 'TAIL_NUMBER_0'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",2,1,20034,98425,0.19722,0.9844264749925127,1.000179298950991,0.19414858939802335,1.0113316658300682,"(('DIVERTED', 0.0), ('TAIL_NUMBER', 'TAIL_NUMBER_0'))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'DIVERTED,0.0', 'TAIL_NUMBER,TAIL_NUMBER_0']"
1101,2648,"{('DIVERTED', 0.0), ('TAIL_NUMBER', 'TAIL_NUMBER_1'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",2,1,20047,98425,0.19801,0.9877288372325036,1.0035345056972351,0.19558018706040803,1.2834968466249557,"(('DIVERTED', 0.0), ('TAIL_NUMBER', 'TAIL_NUMBER_1'))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'DIVERTED,0.0', 'TAIL_NUMBER,TAIL_NUMBER_1']"
1103,2651,"{('DIVERTED', 0.0), ('TAIL_NUMBER', 'TAIL_NUMBER_2'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",2,1,19863,98425,0.19553,0.9843930926848915,1.0001453824586148,0.19247838141267684,1.0091684837254424,"(('DIVERTED', 0.0), ('TAIL_NUMBER', 'TAIL_NUMBER_2'))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'DIVERTED,0.0', 'TAIL_NUMBER,TAIL_NUMBER_2']"
1104,2654,"{('DIVERTED', 0.0), ('TAIL_NUMBER', 'TAIL_NUMBER_3'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",2,1,19975,98425,0.19744,0.9884355444305382,1.0042525216464702,0.19515671389236547,1.3619317004130511,"(('DIVERTED', 0.0), ('TAIL_NUMBER', 'TAIL_NUMBER_3'))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'DIVERTED,0.0', 'TAIL_NUMBER,TAIL_NUMBER_3']"
1105,2655,"{('CANCELLATION_REASON', 4), ('TAIL_NUMBER', 'TAIL_NUMBER_3'), ('DIVERTED', 0.0), ((('DIVERTED', 0.0),)",2,1,19800,99711,0.19744,0.9971717171717172,1.0000618960513055,0.19688158383838383,1.0218210672846693,"(('CANCELLATION_REASON', 4), ('TAIL_NUMBER', 'TAIL_NUMBER_3'))","(('DIVERTED', 0.0),)","['CANCELLATION_REASON,4', 'TAIL_NUMBER,TAIL_NUMBER_3', 'DIVERTED,0.0']"
1107,2660,"{('DIVERTED', 0.0), ('TAXI_IN', 'TAXI_IN_0'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",2,1,26778,98425,0.26778,1.0,1.016002032004064,0.26778,15750000.000000041,"(('DIVERTED', 0.0), ('TAXI_IN', 'TAXI_IN_0'))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'DIVERTED,0.0', 'TAXI_IN,TAXI_IN_0']"
1109,2666,"{('DIVERTED', 0.0), ('TAXI_IN', 'TAXI_IN_2'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",2,1,22630,98425,0.2263,1.0,1.0160020320040641,0.2263,15750000.000000041,"(('DIVERTED', 0.0), ('TAXI_IN', 'TAXI_IN_2'))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'DIVERTED,0.0', 'TAXI_IN,TAXI_IN_2']"
1112,2675,"{('DIVERTED', 0.0), ('TAXI_OUT', 'TAXI_OUT_0'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",2,1,22924,98425,0.22922,0.9999127551910661,1.0159133911009055,0.2292000017448962,180.52443082901107,"(('DIVERTED', 0.0), ('TAXI_OUT', 'TAXI_OUT_0'))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'DIVERTED,0.0', 'TAXI_OUT,TAXI_OUT_0']"
1113,2678,"{('DIVERTED', 0.0), ('TAXI_OUT', 'TAXI_OUT_1'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",2,1,23446,98425,0.23443,0.999872046404504,1.0158720308910378,0.23440000383860787,123.09053800644797,"(('DIVERTED', 0.0), ('TAXI_OUT', 'TAXI_OUT_1'))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'DIVERTED,0.0', 'TAXI_OUT,TAXI_OUT_1']"
1115,2684,"{('DIVERTED', 0.0), ('TAXI_OUT', 'TAXI_OUT_3'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",2,1,20044,98425,0.20043,0.9999501097585313,1.0159513434173546,0.2004200004989024,315.68667237657974,"(('DIVERTED', 0.0), ('TAXI_OUT', 'TAXI_OUT_3'))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'DIVERTED,0.0', 'TAXI_OUT,TAXI_OUT_3']"
1119,2693,"{('DIVERTED', 0.0), ('WHEELS_OFF', 'WHEELS_OFF_0'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",2,1,19586,98425,0.19583,0.9998468293679159,1.015846410330623,0.19580000459511898,102.82582868447645,"(('DIVERTED', 0.0), ('WHEELS_OFF', 'WHEELS_OFF_0'))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'DIVERTED,0.0', 'WHEELS_OFF,WHEELS_OFF_0']"
1120,2696,"{('DIVERTED', 0.0), ('WHEELS_OFF', 'WHEELS_OFF_1'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",2,1,19665,98425,0.19665,1.0,1.016002032004064,0.19665,15750000.000000041,"(('DIVERTED', 0.0), ('WHEELS_OFF', 'WHEELS_OFF_1'))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'DIVERTED,0.0', 'WHEELS_OFF,WHEELS_OFF_1']"
1121,2697,"{('CANCELLATION_REASON', 4), ('WHEELS_OFF', 'WHEELS_OFF_1'), ('DIVERTED', 0.0), ((('DIVERTED', 0.0),)",2,1,19719,99711,0.19665,0.9972615244180739,1.0001519635928573,0.19611147877681423,1.055331281294834,"(('CANCELLATION_REASON', 4), ('WHEELS_OFF', 'WHEELS_OFF_1'))","(('DIVERTED', 0.0),)","['CANCELLATION_REASON,4', 'WHEELS_OFF,WHEELS_OFF_1', 'DIVERTED,0.0']"
1122,2699,"{('DIVERTED', 0.0), ('WHEELS_OFF', 'WHEELS_OFF_2'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",2,1,19722,98425,0.1972,0.9998985904066525,1.015898999651158,0.19718000202819186,155.30921849587594,"(('DIVERTED', 0.0), ('WHEELS_OFF', 'WHEELS_OFF_2'))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'DIVERTED,0.0', 'WHEELS_OFF,WHEELS_OFF_2']"
1124,2702,"{('DIVERTED', 0.0), ('WHEELS_OFF', 'WHEELS_OFF_3'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",2,1,19754,98425,0.19751,0.9998481320238939,1.015847733831744,0.19748000455603928,103.70781711858872,"(('DIVERTED', 0.0), ('WHEELS_OFF', 'WHEELS_OFF_3'))","(('CANCELLATION_REASON', 4),)","['WHEELS_OFF,WHEELS_OFF_3', 'DIVERTED,0.0', 'CANCELLATION_REASON,4']"
1126,2705,"{('DIVERTED', 0.0), ('WHEELS_OFF', 'WHEELS_OFF_4'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",2,1,19419,98425,0.19417,0.9998970080848654,1.0158973920090073,0.19415000205983832,152.92314019281594,"(('DIVERTED', 0.0), ('WHEELS_OFF', 'WHEELS_OFF_4'))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'DIVERTED,0.0', 'WHEELS_OFF,WHEELS_OFF_4']"
1127,2708,"{('DIVERTED', 0.0), ('WHEELS_ON', 'WHEELS_ON_0'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",2,1,19554,98425,0.19554,1.0,1.016002032004064,0.19554,15750000.000000041,"(('DIVERTED', 0.0), ('WHEELS_ON', 'WHEELS_ON_0'))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'DIVERTED,0.0', 'WHEELS_ON,WHEELS_ON_0']"
1128,2711,"{('DIVERTED', 0.0), ('WHEELS_ON', 'WHEELS_ON_1'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",2,1,19856,98425,0.19856,1.0,1.016002032004064,0.19856,15750000.000000041,"(('DIVERTED', 0.0), ('WHEELS_ON', 'WHEELS_ON_1'))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'DIVERTED,0.0', 'WHEELS_ON,WHEELS_ON_1']"
1129,2714,"{('DIVERTED', 0.0), ('WHEELS_ON', 'WHEELS_ON_2'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",2,1,19517,98425,0.19517,1.0,1.0160020320040641,0.19517,15750000.000000041,"(('DIVERTED', 0.0), ('WHEELS_ON', 'WHEELS_ON_2'))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'DIVERTED,0.0', 'WHEELS_ON,WHEELS_ON_2']"
1130,2715,"{('CANCELLATION_REASON', 4), ('WHEELS_ON', 'WHEELS_ON_2'), ('DIVERTED', 0.0), ((('DIVERTED', 0.0),)",2,1,19560,99711,0.19517,0.99780163599182,1.0006936406131923,0.19474094529652353,1.3146133554921304,"(('CANCELLATION_REASON', 4), ('WHEELS_ON', 'WHEELS_ON_2'))","(('DIVERTED', 0.0),)","['CANCELLATION_REASON,4', 'WHEELS_ON,WHEELS_ON_2', 'DIVERTED,0.0']"
1131,2717,"{('DIVERTED', 0.0), ('WHEELS_ON', 'WHEELS_ON_3'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",2,1,19838,98425,0.19838,1.0,1.0160020320040641,0.19838,15750000.000000041,"(('DIVERTED', 0.0), ('WHEELS_ON', 'WHEELS_ON_3'))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'DIVERTED,0.0', 'WHEELS_ON,WHEELS_ON_3']"
1132,2720,"{('DIVERTED', 0.0), ('WHEELS_ON', 'WHEELS_ON_4'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",2,1,19371,98425,0.19371,1.0,1.016002032004064,0.19371,15750000.000000041,"(('DIVERTED', 0.0), ('WHEELS_ON', 'WHEELS_ON_4'))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'DIVERTED,0.0', 'WHEELS_ON,WHEELS_ON_4']"
1184,2916,"{('DAY', 'DAY_1'), ('DIVERTED', 0.0), ('CANCELLED', 0.0), ((('CANCELLED', 0.0),)",2,1,20020,98425,0.19727,0.9853646353646354,1.001132471795413,0.19438288161838163,1.0761603360248155,"(('DAY', 'DAY_1'), ('DIVERTED', 0.0))","(('CANCELLED', 0.0),)","['DIVERTED,0.0', 'CANCELLED,0.0', 'DAY,DAY_1']"
1185,2919,"{('DAY', 'DAY_2'), ('DIVERTED', 0.0), ('CANCELLED', 0.0), ((('CANCELLED', 0.0),)",2,1,19991,98425,0.19702,0.9855434945725576,1.0013141931141047,0.1941717793006853,1.089474838132557,"(('DAY', 'DAY_2'), ('DIVERTED', 0.0))","(('CANCELLED', 0.0),)","['DIVERTED,0.0', 'CANCELLED,0.0', 'DAY,DAY_2']"
1186,2922,"{('DAY', 'DAY_3'), ('DIVERTED', 0.0), ('CANCELLED', 0.0), ((('CANCELLED', 0.0),)",2,1,20362,98425,0.20106,0.9874275611433062,1.0032284085784162,0.19853218544347315,1.2527401347332325,"(('DAY', 'DAY_3'), ('DIVERTED', 0.0))","(('CANCELLED', 0.0),)","['DIVERTED,0.0', 'CANCELLED,0.0', 'DAY,DAY_3']"
1197,2949,"{('DEPARTURE_DELAY', 'DEPARTURE_DELAY_0'), ('DIVERTED', 0.0), ('CANCELLED', 0.0), ((('CANCELLED', 0.0),)",2,1,26865,98425,0.26854,0.9995905453191886,1.015586025216346,0.2684300450400149,38.46570151081428,"(('DEPARTURE_DELAY', 'DEPARTURE_DELAY_0'), ('DIVERTED', 0.0))","(('CANCELLED', 0.0),)","['DIVERTED,0.0', 'CANCELLED,0.0', 'DEPARTURE_DELAY,DEPARTURE_DELAY_0']"
1199,2955,"{('DEPARTURE_DELAY', 'DEPARTURE_DELAY_2'), ('DIVERTED', 0.0), ('CANCELLED', 0.0), ((('CANCELLED', 0.0),)",2,1,19355,98425,0.19353,0.9998966675277706,1.015897046002307,0.19351000206664945,152.4191499637059,"(('DEPARTURE_DELAY', 'DEPARTURE_DELAY_2'), ('DIVERTED', 0.0))","(('CANCELLED', 0.0),)","['DIVERTED,0.0', 'CANCELLED,0.0', 'DEPARTURE_DELAY,DEPARTURE_DELAY_2']"
1206,2974,"{('DEPARTURE_TIME', 'DEPARTURE_TIME_0'), ('DIVERTED', 0.0), ('CANCELLED', 0.0), ((('CANCELLED', 0.0),)",2,1,19588,98425,0.1958,0.999591586685726,1.015587083246864,0.19572003267306515,38.563780576588385,"(('DEPARTURE_TIME', 'DEPARTURE_TIME_0'), ('DIVERTED', 0.0))","(('CANCELLED', 0.0),)","['DIVERTED,0.0', 'CANCELLED,0.0', 'DEPARTURE_TIME,DEPARTURE_TIME_0']"
1208,2982,"{('DEPARTURE_TIME', 'DEPARTURE_TIME_0'), ('SCHEDULED_DEPARTURE', 'SCHEDULED_DEPARTURE_0'), ('CANCELLED', 0.0), ((('CANCELLED', 0.0),)",2,1,19017,98425,0.19009,0.9995793237629489,1.0155746240924044,0.19001003365409896,37.43962975131576,"(('DEPARTURE_TIME', 'DEPARTURE_TIME_0'), ('SCHEDULED_DEPARTURE', 'SCHEDULED_DEPARTURE_0'))","(('CANCELLED', 0.0),)","['SCHEDULED_DEPARTURE,SCHEDULED_DEPARTURE_0', 'CANCELLED,0.0', 'DEPARTURE_TIME,DEPARTURE_TIME_0']"
1209,2987,"{('DEPARTURE_TIME', 'DEPARTURE_TIME_0'), ('WHEELS_OFF', 'WHEELS_OFF_0'), ('CANCELLED', 0.0), ((('CANCELLED', 0.0),)",2,1,19219,98425,0.19216,0.9998439044695353,1.0158434386279251,0.1921300046828659,100.89910360667685,"(('DEPARTURE_TIME', 'DEPARTURE_TIME_0'), ('WHEELS_OFF', 'WHEELS_OFF_0'))","(('CANCELLED', 0.0),)","['CANCELLED,0.0', 'DEPARTURE_TIME,DEPARTURE_TIME_0', 'WHEELS_OFF,WHEELS_OFF_0']"
1211,2997,"{('DEPARTURE_TIME', 'DEPARTURE_TIME_1'), ('DIVERTED', 0.0), ('CANCELLED', 0.0), ((('CANCELLED', 0.0),)",2,1,19742,98425,0.19736,0.999696079424577,1.0156932480818663,0.19730001823523455,51.8225794864414,"(('DEPARTURE_TIME', 'DEPARTURE_TIME_1'), ('DIVERTED', 0.0))","(('CANCELLED', 0.0),)","['CANCELLED,0.0', 'DIVERTED,0.0', 'DEPARTURE_TIME,DEPARTURE_TIME_1']"
1212,2998,"{('CANCELLED', 0.0), ('DEPARTURE_TIME', 'DEPARTURE_TIME_1'), ('DIVERTED', 0.0), ((('DIVERTED', 0.0),)",2,1,19786,99711,0.19736,0.9974729606792682,1.0003640126759015,0.19686126351966038,1.1436303474425749,"(('CANCELLED', 0.0), ('DEPARTURE_TIME', 'DEPARTURE_TIME_1'))","(('DIVERTED', 0.0),)","['DIVERTED,0.0', 'DEPARTURE_TIME,DEPARTURE_TIME_1', 'CANCELLED,0.0']"
1217,3010,"{('DEPARTURE_TIME', 'DEPARTURE_TIME_1'), ('WHEELS_OFF', 'WHEELS_OFF_1'), ('CANCELLED', 0.0), ((('CANCELLED', 0.0),)",2,1,19217,98425,0.19217,1.0,1.0160020320040641,0.19217,15750000.000000041,"(('DEPARTURE_TIME', 'DEPARTURE_TIME_1'), ('WHEELS_OFF', 'WHEELS_OFF_1'))","(('CANCELLED', 0.0),)","['CANCELLED,0.0', 'WHEELS_OFF,WHEELS_OFF_1', 'DEPARTURE_TIME,DEPARTURE_TIME_1']"
1218,3011,"{('CANCELLED', 0.0), ('WHEELS_OFF', 'WHEELS_OFF_1'), ('DEPARTURE_TIME', 'DEPARTURE_TIME_1'), ((('DEPARTURE_TIME', 'DEPARTURE_TIME_1'),)",2,1,19719,19792,0.19217,0.974542319590243,4.923920369797104,0.187277797555657,31.506404180727575,"(('CANCELLED', 0.0), ('WHEELS_OFF', 'WHEELS_OFF_1'))","(('DEPARTURE_TIME', 'DEPARTURE_TIME_1'),)","['WHEELS_OFF,WHEELS_OFF_1', 'DEPARTURE_TIME,DEPARTURE_TIME_1', 'CANCELLED,0.0']"
1222,3020,"{('DEPARTURE_TIME', 'DEPARTURE_TIME_2'), ('DIVERTED', 0.0), ('CANCELLED', 0.0), ((('CANCELLED', 0.0),)",2,1,19719,98425,0.19709,0.9994928748922359,1.0154867918640953,0.19699005071251077,31.05736375798527,"(('DEPARTURE_TIME', 'DEPARTURE_TIME_2'), ('DIVERTED', 0.0))","(('CANCELLED', 0.0),)","['CANCELLED,0.0', 'DIVERTED,0.0', 'DEPARTURE_TIME,DEPARTURE_TIME_2']"
1228,3033,"{('DEPARTURE_TIME', 'DEPARTURE_TIME_2'), ('WHEELS_OFF', 'WHEELS_OFF_2'), ('CANCELLED', 0.0), ((('CANCELLED', 0.0),)",2,1,19276,98425,0.19274,0.999896244034032,1.015896615731808,0.19272000207511933,151.7970369802051,"(('DEPARTURE_TIME', 'DEPARTURE_TIME_2'), ('WHEELS_OFF', 'WHEELS_OFF_2'))","(('CANCELLED', 0.0),)","['CANCELLED,0.0', 'WHEELS_OFF,WHEELS_OFF_2', 'DEPARTURE_TIME,DEPARTURE_TIME_2']"
1229,3034,"{('CANCELLED', 0.0), ('WHEELS_OFF', 'WHEELS_OFF_2'), ('DEPARTURE_TIME', 'DEPARTURE_TIME_2'), ((('DEPARTURE_TIME', 'DEPARTURE_TIME_2'),)",2,1,19780,19780,0.19274,0.9744186046511628,4.926282126648952,0.1878094418604651,31.35872604688619,"(('CANCELLED', 0.0), ('WHEELS_OFF', 'WHEELS_OFF_2'))","(('DEPARTURE_TIME', 'DEPARTURE_TIME_2'),)","['WHEELS_OFF,WHEELS_OFF_2', 'CANCELLED,0.0', 'DEPARTURE_TIME,DEPARTURE_TIME_2']"
1232,3043,"{('DEPARTURE_TIME', 'DEPARTURE_TIME_3'), ('DIVERTED', 0.0), ('CANCELLED', 0.0), ((('CANCELLED', 0.0),)",2,1,19747,98425,0.19732,0.99924039094546,1.015230267661123,0.19717011394135817,20.73432270395405,"(('DEPARTURE_TIME', 'DEPARTURE_TIME_3'), ('DIVERTED', 0.0))","(('CANCELLED', 0.0),)","['CANCELLED,0.0', 'DIVERTED,0.0', 'DEPARTURE_TIME,DEPARTURE_TIME_3']"
1238,3056,"{('DEPARTURE_TIME', 'DEPARTURE_TIME_3'), ('WHEELS_OFF', 'WHEELS_OFF_3'), ('CANCELLED', 0.0), ((('CANCELLED', 0.0),)",2,1,19235,98425,0.19232,0.9998440343124513,1.0158435705485915,0.19229000467897062,100.98310253002016,"(('DEPARTURE_TIME', 'DEPARTURE_TIME_3'), ('WHEELS_OFF', 'WHEELS_OFF_3'))","(('CANCELLED', 0.0),)","['WHEELS_OFF,WHEELS_OFF_3', 'CANCELLED,0.0', 'DEPARTURE_TIME,DEPARTURE_TIME_3']"
1239,3060,"{('DEPARTURE_TIME', 'DEPARTURE_TIME_3'), ('CANCELLED', 0.0), ('WHEELS_OFF', 'WHEELS_OFF_3'), ((('CANCELLED', 0.0), ('WHEELS_OFF', 'WHEELS_OFF_3')}",1,2,19811,19814,0.19232,0.9707738125283933,4.899433796953635,0.1866992196254606,27.436352187320278,"(('DEPARTURE_TIME', 'DEPARTURE_TIME_3'),)","(('CANCELLED', 0.0), ('WHEELS_OFF', 'WHEELS_OFF_3'))","['CANCELLED,0.0', 'DEPARTURE_TIME,DEPARTURE_TIME_3', 'WHEELS_OFF,WHEELS_OFF_3']"
1242,3066,"{('DEPARTURE_TIME', 'DEPARTURE_TIME_4'), ('DIVERTED', 0.0), ('CANCELLED', 0.0), ((('CANCELLED', 0.0),)",2,1,19396,98425,0.19379,0.9991235306248711,1.0151115373379436,0.19362014899979377,17.969803026924208,"(('DEPARTURE_TIME', 'DEPARTURE_TIME_4'), ('DIVERTED', 0.0))","(('CANCELLED', 0.0),)","['CANCELLED,0.0', 'DIVERTED,0.0', 'DEPARTURE_TIME,DEPARTURE_TIME_4']"
1247,3079,"{('DEPARTURE_TIME', 'DEPARTURE_TIME_4'), ('WHEELS_OFF', 'WHEELS_OFF_4'), ('CANCELLED', 0.0), ((('CANCELLED', 0.0),)",2,1,19036,98425,0.19034,0.9998949359109056,1.0158952866760536,0.19032000210128178,149.90707318442213,"(('DEPARTURE_TIME', 'DEPARTURE_TIME_4'), ('WHEELS_OFF', 'WHEELS_OFF_4'))","(('CANCELLED', 0.0),)","['CANCELLED,0.0', 'DEPARTURE_TIME,DEPARTURE_TIME_4', 'WHEELS_OFF,WHEELS_OFF_4']"
1248,3080,"{('CANCELLED', 0.0), ('WHEELS_OFF', 'WHEELS_OFF_4'), ('DEPARTURE_TIME', 'DEPARTURE_TIME_4'), ((('DEPARTURE_TIME', 'DEPARTURE_TIME_4'),)",2,1,19478,19455,0.19034,0.977205051853373,5.022899264216773,0.18600120956977104,35.33458200845272,"(('CANCELLED', 0.0), ('WHEELS_OFF', 'WHEELS_OFF_4'))","(('DEPARTURE_TIME', 'DEPARTURE_TIME_4'),)","['DEPARTURE_TIME,DEPARTURE_TIME_4', 'CANCELLED,0.0', 'WHEELS_OFF,WHEELS_OFF_4']"
1251,3089,"{('DESTINATION_AIRPORT', 'DESTINATION_AIRPORT_0'), ('DIVERTED', 0.0), ('CANCELLED', 0.0), ((('CANCELLED', 0.0),)",2,1,19963,98425,0.19751,0.9893803536542604,1.005212449737628,0.19541251365025294,1.483100096192797,"(('DESTINATION_AIRPORT', 'DESTINATION_AIRPORT_0'), ('DIVERTED', 0.0))","(('CANCELLED', 0.0),)","['DIVERTED,0.0', 'CANCELLED,0.0', 'DESTINATION_AIRPORT,DESTINATION_AIRPORT_0']"
1260,3118,"{('CANCELLED', 0.0), ('DISTANCE', 'DISTANCE_1'), ('DIVERTED', 0.0), ((('DIVERTED', 0.0),)",2,1,19589,99711,0.1955,0.9980090867323498,1.0009016926240333,0.1951107764561744,1.451594399095285,"(('CANCELLED', 0.0), ('DISTANCE', 'DISTANCE_1'))","(('DIVERTED', 0.0),)","['DIVERTED,0.0', 'DISTANCE,DISTANCE_1', 'CANCELLED,0.0']"
1269,3143,"{('DISTANCE', 'DISTANCE_3'), ('DIVERTED', 0.0), ('CANCELLED', 0.0), ((('CANCELLED', 0.0),)",2,1,19653,98425,0.19411,0.9876863583167964,1.0034913470325593,0.19171979901287337,1.2790691110018817,"(('DISTANCE', 'DISTANCE_3'), ('DIVERTED', 0.0))","(('CANCELLED', 0.0),)","['CANCELLED,0.0', 'DIVERTED,0.0', 'DISTANCE,DISTANCE_3']"
1275,3156,"{('DISTANCE', 'DISTANCE_4'), ('DIVERTED', 0.0), ('CANCELLED', 0.0), ((('CANCELLED', 0.0),)",2,1,20064,98425,0.19862,0.9899322169059012,1.0057731439226834,0.19662033692185008,1.5643958842176402,"(('DISTANCE', 'DISTANCE_4'), ('DIVERTED', 0.0))","(('CANCELLED', 0.0),)","['DISTANCE,DISTANCE_4', 'DIVERTED,0.0', 'CANCELLED,0.0']"
1280,3169,"{('DIVERTED', 0.0), ('ELAPSED_TIME', 'ELAPSED_TIME_0'), ('CANCELLED', 0.0), ((('CANCELLED', 0.0),)",2,1,19643,98425,0.19643,1.0,1.016002032004064,0.19643,15750000.000000041,"(('DIVERTED', 0.0), ('ELAPSED_TIME', 'ELAPSED_TIME_0'))","(('CANCELLED', 0.0),)","['DIVERTED,0.0', 'CANCELLED,0.0', 'ELAPSED_TIME,ELAPSED_TIME_0']"
